COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,PARAÍBA,"16971,6320413426","19121,6120413426","18807,5720118122","19654,0660118122","19304,4380059061","19750,2520118122","224642,659357318","19067,9050442956","17958,9860354365","20186,5990383895","17357,6350442956","18919,1190383895","17542,8430324835"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,"14425,4109472478","14902,7152964972","15571,9992964972","15071,7177989992","14607,6147989992","13537,8658994996","12651,5267989992","194254,029419726","23163,771746247","18007,7073969976","19918,2788467474","15402,946746247","16992,4738467474"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,ALAGOAS,"14414,9561458414","12512,3859695581","12415,491233983","14079,741233983","14211,2883525666","16591,6083525666","17385,9711762833","18121,4323525666","187887,154665139","20912,3763221247","17127,9210576997","16871,4561458414","13242,5263221247"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,SERGIPE,"12397,542879453","13764,5838288593","12073,5247782656","10957,9133541562","12475,8313541562","11436,2181011875","12440,0441011875","13670,3420505937","12950,1791011875","151105,161560921","13472,142879453","12020,3543035624","13446,4848288593"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,BAHIA,"167034,89432503","155804,259067342","161859,60232503","153767,794582718","157867,567196186","166560,345196186","160526,212484625","167179,161484625","159233,911742312","144856,848484625","1871227,85740989","144556,134067342","131981,126453874"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,"353382,314175081","428865,385023004","367761,547718851","409852,083023004","416800,055327157","418563,404870928","435941,327870928","424921,566391694","428249,776391694","402587,312695847","360507,229391694","4803225,76859873","355793,765718851"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,"47888,0833690516","39962,1884952413","51268,6904531781","44345,0263690516","49243,2544531781","48389,3155373045","44006,0064111149","51379,4944111149","47801,3668317471","49749,2798317471","47527,8029158736","44654,6518317471","566215,16091035"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,"822368,795067631","71515,3974959874","62598,2911967899","76945,6422965224","64260,3314959873","72855,7032965224","64912,8210970574","69635,5033962549","69953,4653962548","68795,04639893","70889,57839893","64851,968199465","65155,04639893"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,SÃO PAULO,"521410,523628232","7323959,568254","446842,010105868","506485,766884695","625491,319291752","563402,251105868","653166,510291752","668705,238477637","680294,11869881","700036,39469881","690004,524628232","670377,381628231","597743,528814116"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUL,PARANÁ,"301991,119556803","269820,799113607","3810632,5731866","273014,870676025","321413,49134082","359669,916119222","268891,731676025","307494,200119222","320905,942562418","360256,056897624","356383,543897624","347863,982113607","322926,919113607"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUL,SANTA CATARINA,"133373,656925391","133793,013462696","118389,173925391","1575041,25749309","122856,074970217","120846,350776174","151269,107507522","125616,142970217","134552,218507522","127460,255044826","133365,518238869","139493,702238869","134026,042925391"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,"205683,545843829","227654,973843829","237170,979921915","184619,768843829","2590452,10127583","183839,434414359","181483,268531487","298873,821492444","242942,278414359","208033,866492444","203321,19857053","207965,616453402","208863,348453402"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"79367,4107331073","76974,1099237449","74559,9809237449","61542,2969618725","48095,1819237449","824761,547193284","60182,3032140435","75912,3037712348","77385,270252171","55817,7522140435","60453,209252171","69105,2032902986","85366,5247331073"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,"206781,943360792","194420,873360792","189270,117388798","203344,689388798","175128,096194399","141785,150388798","2178563,68476113","179747,344457992","205096,507166393","194822,045263593","133209,013457992","160788,105263593","194169,799069194"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,"169228,091014158","176996,694108928","179252,193108928","175311,194459694","180811,173459694","156101,449729847","121867,204459694","1879376,95215574","126175,153473852","146851,720379081","162069,898744005","129342,163473852","155370,015744005"
ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"14245,0430132831","13549,2917804703","12875,2986296895","14474,4466296895","13562,0194656256","13908,3414656256","13100,5912328128","12085,6894656256","162033,830585173","13175,1342460959","12619,5773968767","15383,6630132831","13054,7342460959"
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,RONDÔNIA,45,62,148,0,0,0,0,0,0,432,33,40,104
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,ACRE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,AMAZONAS,"28552,455","8111,411","15154,03","35119,034","42191,883","42542,314","53985,517","61948,95","39875,351","38908,364","54221,529","442994,192","22383,354"
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,RORAIMA,0,0,0,0,0,0,0,0,0,0,830,60,890
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,PARÁ,"5035,574","4629,574",32,5,30,275,64,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,AMAPÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,TOCANTINS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,MARANHÃO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,PIAUÍ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,CEARÁ,0,0,0,10,0,10,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,PARAÍBA,0,0,30,0,0,0,0,530,180,80,180,0,60
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,ALAGOAS,0,0,0,0,0,0,0,35,0,40,0,5,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,SERGIPE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,BAHIA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,5,10,5,10,5,0,0,0,0,0,0,0,35
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,SÃO PAULO,500,240,10773,0,225,385,1225,1275,1450,1560,1265,1455,1193
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUL,PARANÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUL,SANTA CATARINA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,247,0,36,37,28,31,31,1606,229,242,423,92,210
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,RONDÔNIA,"601,6","740,228151117444","440,5","642,4","763,5",1222,1110,"1191,8","843,4",667,"9235,62815111744","510,2",503
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,ACRE,28,113,"60,0872455332488",140,61,23,21,34,89,43,63,"751,087245533249",76
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,AMAZONAS,"10936,15","8439,585","10529,566","10633,3842471918","12349,592","11165,023","11593,898","11726,814","11903,103","12539,576","11351,044","12152,378","135320,113247192"
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,RORAIMA,"315,065419662589",0,0,0,"0,065419662589202",0,0,0,105,135,75,0,0
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,PARÁ,"6979,219","102280,081835634","7115,7","8173,5","8116,83","9494,26983563373","6514,948","8647,583","8618,55","9456,43","13578,107","7758,932","7826,013"
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,AMAPÁ,53,35,"1124,06629149948",65,90,130,"30,0662914994842",90,118,120,205,115,73
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,TOCANTINS,0,0,0,"0,463640675613861",0,0,0,"0,463640675613861",0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,MARANHÃO,787,"722,876","950,943","637,598","9215,10348114956",768,519,908,"517,686481149557",1138,495,767,1004
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,PIAUÍ,0,0,0,0,0,"0,276383728971194",0,0,0,"0,276383728971194",0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,CEARÁ,1130,905,795,880,1090,890,"10295,5702448843",530,1060,610,"575,570244884277",1030,800
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,1020,805,690,535,690,420,765,"9401,2663782012",925,976,845,"845,266378201205",885
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,PARAÍBA,0,0,0,30,0,0,0,0,"50,258017718248",0,20,0,"0,258017718248007"
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,"215,728698498815",135,205,309,240,290,203,300,252,"2929,72869849881",450,235,95
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,ALAGOAS,430,"45,210528849869",60,10,0,30,40,310,475,185,"1675,21052884987",20,70
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,SERGIPE,105,110,"10,1771517812107",115,180,95,155,100,175,145,60,"1280,17715178121",30
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORDESTE,BAHIA,1115,915,980,"1041,64322693689",765,745,895,720,905,770,"948,156",855,"10654,7992269369"
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,"3,7550875403659",0,0,0,"3,7550875403659",0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,"3209,945","26053,0547476207","2275,826","2709,664","1755,853","1912,14874762066","2283,779","2257,815","2353,22","1973,883","1634,826","1437,549","2248,546"
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,"12808,802","16164,5","209950,119598395","23458,626","17475,66","20723,76","15925,5685983949","18546,795","16249,424","11945,559","21865,48","16757,346","18028,599"
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUDESTE,SÃO PAULO,"2895,606","2714,868","2516,605","39716,9124423473","4162,5","3146,4","4994,6","3518,69644234729","3327,51",3008,"3451,759","3153,5","2826,868"
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUL,PARANÁ,"570,945","454,547","417,701","497,678","5713,91167041011","603,1","493,5","371,5","384,848670410109","517,592",431,564,"407,5"
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUL,SANTA CATARINA,5484,"4809,2","5145,144","4511,604","6274,729","56666,4153880869",3394,"4298,768","4428,309","4184,35038808691","4774,111","4249,2",5113
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,1862,2127,2877,"2420,731","3449,664","2548,055","31493,9057657436","3748,5",2326,2828,"3043,95576574359",2143,2120
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"636,9",583,401,396,283,108,84,"4056,6408856174",135,285,312,"323,740885617398",509
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,0,0,0,0,0,0,0,0,"1,42858319675175",0,0,0,"1,42858319675175"
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,"1,42418954066097",0,0,0,0,0,30,0,0,"31,424189540661",0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0,"0,21369843834132",0,0,0,0,0,0,0,0,"0,21369843834132",0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,RONDÔNIA,"438,5",252,326,335,0,0,0,0,0,0,0,"1549,5",198
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,ACRE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,AMAZONAS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,RORAIMA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,PARÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,AMAPÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORTE,TOCANTINS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,MARANHÃO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,PIAUÍ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,CEARÁ,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,PARAÍBA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,ALAGOAS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,SERGIPE,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO NORDESTE,BAHIA,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,5,15,0,0,5,5,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,40,20,60,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,"1042,91","984,614","1581,499","12627,527","1549,142","1640,508","972,406","1117,357","552,305","793,368","701,442","644,383","1047,593"
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUDESTE,SÃO PAULO,"658,2","681,8",597,1015,"8151,4","947,6",1081,682,"561,8",436,450,589,452
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUL,PARANÁ,20,15,10,0,"22,876","215,636",30,"15,87",25,15,25,"20,703","16,187"
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUL,SANTA CATARINA,30,40,30,40,35,55,545,95,65,65,35,15,40
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,232,184,0,0,0,0,0,0,0,1006,146,391,53
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,RONDÔNIA,"15455,337","16360,385","18378,04","17405,856","15078,608","20779,072","21891,283","21607,51","21355,119","22160,809","23678,825","25333,182","239484,026"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,ACRE,"38150,815","2519,765","2499,208","2948,908","2905,094","3154,237","3075,16","3646,2","4060,9","3544,789","3662,897","3255,579","2878,078"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,AMAZONAS,"11414,364","136601,208","9988,742","9143,539","11004,309","10042,315","11119,214","10564,127","11609,609","13672,078","12455,442","13622,73","11964,739"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,RORAIMA,"3776,892","3820,215","42834,004","3470,852","3527,934","4108,445","3623,953","3247,562","2970,2",2748,"3557,8","3788,222","4193,929"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,PARÁ,"89540,858","87255,145","83399,356","904050,206","67543,655","58797,919","70329,705","65362,584","60254,025","74808,064","78023,467","88070,812","80664,616"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,AMAPÁ,"1620,09","1295,136","747,974","736,914","15812,186","1131,884","1079,501","1287,891","1258,293","1257,498","1598,18","1661,697","2137,128"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORTE,TOCANTINS,"35993,37","33941,463","38383,584","39615,244","35550,153","384408,825","24847,897","24401,076","31983,397","30233,033","23110,439","32810,96","33538,209"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,MARANHÃO,"47568,95","51066,181","47409,44","52303,734","50096,041","46972,213","526284,605","39847,326","32689,649","41421,134","38634,923","34925,164","43349,85"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,PIAUÍ,"23437,9","23888,55","25023,937","23863,463","24681,082","25629,154","23984,664","269726,702","19725,701","17456,571","21429,992","21502,917","19102,771"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,CEARÁ,"56703,65","66088,7","68313,6","73171,3","68974,268","75684,195","72027,016","70211,192","791171,005","63951,204","55110,087","62280,295","58655,498"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"10583,878","9145,184","12586,745","11784,5","13149,5","11934,474","13036,097","12981,058","13352,619","141786,284","11714,687","10008,392","11509,15"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,PARAÍBA,"17768,338","16538,336","13916,257","22525,208","20982,2","22893,74","17896,13","19692,42","19223,873","18977,598","224903,933","18396,997","16092,836"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,PERNAMBUCO,"89061,511","99598,806","94327,197","76018,175","107255,122","103324,247","115781,565","108515,091","118630,202","116058,022","121854,685","1251532,464","101107,841"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,ALAGOAS,"16097,314","13303,876","14743,354","13454,297","11197,918","13980,5","13470,5","15297,501","15231,358","18553,806","17655,33","16528,294","179514,048"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,SERGIPE,"179725,223","14633,698","12907,108","14693,328","14413,609","12635,521","14556,3","13941,014",15747,"15313,05","17290,34","16922,378","16671,877"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO NORDESTE,BAHIA,"121655,634","1341194,726","100153,555","90042,844","111336,897","109146,385","85540,003","115019,832","115178,314","125719,692","114180,605","127309,923","125911,042"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,MINAS GERAIS,"202068,333","201931,631","2274147,853","162932,847","151162,768","184845,015","183275,856","149569,013","206230,311","201256,972","215481,617","198159,492","217233,998"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,ESPÍRITO SANTO,"42755,794","41468,679","41347,154","464726,329","36654,388","32182,679","37994,975","35501,686","31439,251","41829,078","40121,4","43503,4","39927,845"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,RIO DE JANEIRO,"109093,815","120239,847","114005,03","120708,829","1335884,535","111945,967","99465,292","115098,453","109732,54","99136,82","107396,204","110072,048","118989,69"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUDESTE,SÃO PAULO,"472748,689","436195,25","461832,032","449289,287","440511,324","5080540,371","359797,28","356706,553","422244,674","425041,325","367015,71","450392,722","438765,525"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUL,PARANÁ,"151004,66","161649,488","148023,466","153878,998","160090,375","162161,072","1722190,537","120908,928","124783,397","143365,358","138572,245","109503,525","148249,025"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUL,SANTA CATARINA,"79252,256","76777,543","81601,603","74010,788","81487,842","86554,419","86037,764","911907,381","69444,161","68793,411","75563,04","75138,6","57245,954"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO SUL,RIO GRANDE DO SUL,"70171,09","90230,577","87836,311","95442,978","85948,888","96322,756","98389,252","97253,239","1047986,171","76890,928","73382,915","88973,458","87143,779"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,"36660,203","30489,476","41137,728","44331,993","44680,678","40953,53","43287,246","41729,608","39489,083","473888,152","31129,997","37290,027","42708,583"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO,"54602,373","46715,957","40378,784","59906,061","63413,304","66572,08","65882,37","72138,87","68989,142","69084,362","702990,822","45389,763","49917,756"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,GOIÁS,"64286,527","75970,984","70782,248","61992,247","80735,33","85050,76","89212,381","81007,511","90287,392","76602,452","75576,06","910117,018","58613,126"
ÓLEO DIESEL S-10 (m3),2018,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,"15472,866","15008,318","18737,238","17700,966","16973,154","17326,5","17500,5","19421,5","17690,651","19896,92","18323,944","18414,823","212467,38"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,RONDÔNIA,"611596,586","44995,41","49365,629","55215,752","50034,019","43279,411","59130,857","58249,89","54326,114","51299,528","51620,541","52166,715","41912,72"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,ACRE,"8949,348","113000,511","8541,981","7276,524","9067,301","8623,703","9773,525","8679,7","10636,4","10491,9","9967,594","10975,268","10017,267"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,AMAZONAS,"81604,698","63976,649","556939,593","36657,748","27283,709","30022,516","32053,438","21307,104","23230,23","33779,252","54221,46","69350,965","83451,824"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,RORAIMA,"23108,584","13865,361","11559,412","124353,765","6886,499","7894,617","12380,938","6390,233","5421,418","6988,586",4612,"6670,3","18575,817"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,PARÁ,"114036,298","119169,248","107706,107","95376,666","1292899,128","97261,968","93396,851","107445,426","102873,858","99776,528","113957,457","117457,795","124440,926"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,AMAPÁ,"7147,41","7267,85","7674,631","6917,828","6392,742","79256,087","7013,973","6383,602","5801,182","5813,627","5926,601","6610,882","6305,759"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORTE,TOCANTINS,"50028,07","52860,15","48106,408","52031,936","48264,749","40595,199","581304,01","44117,342","41164,935","56892,973","54159,742","37989,536","55092,97"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,MARANHÃO,"74251,249","79892,158","78718,392","71536,923","79641,614","75178,048","70723,429","857955,826","69314,722","53295,105","71632,795","68242,605","65528,786"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,PIAUÍ,"18096,337","22495,8","21787,25","22293,82","20115,381","21254,894","21906,484","19981,532","246814,719","19541,777","16704,281","20719,471","21917,692"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,CEARÁ,"16519,535","15282,582",19496,17762,18772,"17624,49","19515,353","17377,762","16922,185","217767,65","21459,641","18194,294","18841,808"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,RIO GRANDE DO NORTE,"25800,277","22365,352","20582,04",23619,"24269,5","26537,5","24275,627","26763,698","26148,143","30456,027","296855,472","24405,662","21632,646"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,PARAÍBA,"16352,738","17846,384","15848,786","12836,783","17465,342","16848,6","18296,61","17377,112","18734,49","18404,219","16468,747","206245,479","19765,668"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,PERNAMBUCO,"12075,274","11064,046","11014,201","9059,901","6559,746","8105,6","5779,45","5074,65","3789,794","4089,421","3866,453","3537,952","84016,488"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,ALAGOAS,"173752,378","17386,51","14559,297","14775,242","12473,993","11930,162","12452,36","12274,5","14119,501","13907,231","16601,049","16496,77","16775,763"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,SERGIPE,"10014,36","133084,874","12045,271","10690,168","11366,455","11619,915","10167,623","12213,6","9978,5",11916,"10435,408","11462,735","11174,839"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO NORDESTE,BAHIA,"145089,927","127642,205","1738064,974","140960,709","125277,185","152894,769","153235,171","114327,928","164366,06","154855,876","160303,396","145271,025","153840,723"
ÓLEO DIESEL S-500 (m3),2018,REGIÃO SUDESTE,MINAS GERAIS,"406570,115","352313,467","338195,817","4523227,781","355234,096","333723,156","400682,508","384396,403","309670,318","427248,124","408181,828","424918,827","382093,122"
